Switch_ID,Family,memberX,Parent_MOF_name,Fun,topo_family_4h_stable,dFE_4h_stable_topo,dFE_4h_member_topo,dd_FE,dU_4h_stable_topo,dU_4h_member_topo,dd_U,dS_4h_stable_topo,dS_4h_member_topo,dd_S,topo_family_fun_of_4h_member,topo_family_fun_stable,switch_treshold,d_VF,real_switch
20_1_2,20,2,SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,2OH,zyg,-0.24,-0.51,-0.26,0.09,0.05,-0.03,0.3,0.53,0.23,tru,zyg,0.488364262,0.052975,NO
20_1_2,20,2,SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,4F,zyg,-0.66,-0.79,-0.13,0.62,0.55,-0.06,1.28,1.35,0.07,tru,zyg,0.488364262,0.048575,NO
20_1_2,20,2,SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,2SH,zyg,-0.43,-0.44,-0.01,0.32,0.5,0.18,0.73,0.91,0.18,tru,zyg,0.488364262,0.027925,NO
20_1_2,20,2,SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,4Br,zyg,1.0,-0.01,-1.02,3.14,2.45,-0.69,2.14,2.46,0.32,tru,tru,0.488364262,-0.031975,YES
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,4H,zyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tfp,zyg,1.521383193,0.177475,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2Br,zyg,-0.22,-0.45,-0.23,0.89,0.7,-0.2,1.11,1.15,0.04,tfp,zyg,1.521383193,0.148475,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2CN,zyg,-0.05,-0.42,-0.37,0.07,0.03,-0.05,0.09,0.42,0.32,tfp,zyg,1.521383193,0.151725,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2F,zyg,-0.3,-0.35,-0.05,0.25,0.26,0.01,0.55,0.61,0.06,tfp,zyg,1.521383193,0.170775,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,4CN,zyg,0.35,0.2,-0.15,0.69,0.84,0.15,0.29,0.59,0.3,tfp,zyg,1.521383193,0.114425,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2NH2,zyg,-0.32,-0.55,-0.23,-0.48,-0.57,-0.09,-0.21,-0.07,0.14,tfp,zyg,1.521383193,0.162325,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2CF3,zyg,-0.66,-1.16,-0.5,0.59,0.29,-0.3,1.18,1.39,0.2,tfp,zyg,1.521383193,0.123825,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2CH3,zyg,0.02,-0.54,-0.56,-0.15,-0.55,-0.41,-0.24,-0.08,0.15,tfp,zyg,1.521383193,0.155025,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2NO2,zyg,0.08,-0.36,-0.44,1.0,0.83,-0.17,0.87,1.13,0.27,tfp,zyg,1.521383193,0.137475,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2OH,zyg,-0.24,-0.61,-0.37,0.09,-0.01,-0.1,0.3,0.57,0.27,tfp,zyg,1.521383193,0.16725,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,4F,zyg,-0.66,-0.81,-0.15,0.62,0.54,-0.08,1.28,1.35,0.07,tfp,zyg,1.521383193,0.163175,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,2SH,zyg,-0.43,-0.4,0.04,0.32,0.48,0.16,0.73,0.86,0.13,tfp,zyg,1.521383193,0.150875,NO
20_1_3,20,3,SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,4Br,zyg,1.0,0.09,-0.91,3.14,2.46,-0.68,2.14,2.37,0.23,tfp,tru,1.521383193,0.112125,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4H,fjh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fjh,fjh,0.0,0.0,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2Br,fjh,-1.21,-1.21,0.0,0.64,0.64,0.0,1.85,1.85,0.0,fjh,fjh,0.0,-0.0873,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2CN,fjh,-0.44,-0.44,0.0,0.09,0.09,0.0,0.49,0.49,0.0,fjh,fjh,0.0,-0.088875,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2F,fjh,-0.63,-0.63,0.0,0.4,0.4,0.0,1.03,1.03,0.0,fjh,fjh,0.0,-0.0298,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4CN,fjh,-0.15,-0.15,0.0,0.67,0.67,0.0,0.74,0.74,0.0,fjh,fjh,0.0,-0.179225,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2NH2,fjh,-0.46,-0.46,0.0,-0.41,-0.41,0.0,-0.03,-0.03,0.0,fjh,fjh,0.0,-0.061375,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2CF3,fjh,-1.79,-1.79,0.0,0.26,0.26,0.0,1.95,1.95,0.0,fjh,fjh,0.0,-0.14745,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2CH3,fjh,-0.63,-0.63,0.0,-0.64,-0.64,0.0,-0.11,-0.11,0.0,fjh,fjh,0.0,-0.077775,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2NO2,fjh,-0.3,-0.3,0.0,1.46,1.46,0.0,1.68,1.68,0.0,fjh,fjh,0.0,-0.121125,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2OH,fjh,-0.6,-0.6,0.0,0.18,0.18,0.0,0.74,0.74,0.0,fjh,fjh,0.0,-0.04795,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4F,fjh,-1.49,-1.49,0.0,0.69,0.69,0.0,2.18,2.18,0.0,fjh,fjh,0.0,-0.0585,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,2SH,fjh,-0.95,-0.95,0.0,0.43,0.43,0.0,1.34,1.34,0.0,fjh,fjh,0.0,-0.086275,NO
21_1_1,21,1,SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4Br,fjh,-1.77,-1.77,0.0,1.77,1.77,0.0,3.54,3.54,0.0,fjh,fjh,0.0,-0.17805,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,4H,fjh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ffc,fjh,1.347351973,0.1177,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2Br,fjh,-1.21,-1.0,0.21,0.64,0.83,0.19,1.85,1.84,-0.02,ffc,fjh,1.347351973,0.06905,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2CN,fjh,-0.44,-0.47,-0.03,0.09,0.07,-0.02,0.49,0.5,0.01,ffc,fjh,1.347351973,0.074625,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2F,fjh,-0.63,-0.74,-0.11,0.4,0.42,0.02,1.03,1.16,0.13,ffc,fjh,1.347351973,0.1032,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,4CN,fjh,-0.15,-0.25,-0.11,0.67,0.68,0.01,0.74,0.86,0.12,ffc,fjh,1.347351973,0.024125,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2NH2,fjh,-0.46,-0.66,-0.2,-0.41,-0.54,-0.13,-0.03,0.04,0.07,ffc,fjh,1.347351973,0.0896,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2CF3,fjh,-1.79,-2.01,-0.22,0.26,0.06,-0.2,1.95,1.96,0.01,ffc,fjh,1.347351973,0.038375,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2CH3,fjh,-0.63,-0.73,-0.1,-0.64,-0.82,-0.19,-0.11,-0.19,-0.09,ffc,fjh,1.347351973,0.079225,NO
21_1_2,21,2,SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,2NO2,fjh,-0.3,-0.33,-0.04,1.46,1.4,-0.06,1.68,1.66,-0.02,ffc,fjh,1.347351973,0.0494,NO
