MOF_name,fun,delta_FE,delta_dLM_FE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_2CN_Chnl_2-ntn_edge_1-1B_2CN_Chnl,2CN,-0.2557551999999994,-0.2835892160000002,-0.4050000000000002,-0.1190000000000002,0.1400000000000001,0.6520000000000001,-0.0059999999999999,0.82415,0.2990654205607476,1724.7,5035.28,2.919503451,0.019436644,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_2OH_Chnl_1-ntn_edge_3-1B_2OH_Chnl,2OH,-0.707672640000002,-0.738815212,-0.3060000000000005,-0.1469999999999998,-0.004,0.7010000000000001,-0.015,0.8726,0.3135593220338983,1334.54,5501.99,4.12275928,0.014213795,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_2CH3_Chnl_4-ntn_edge,2CH3,-0.2072519300000017,-0.2662683269999999,-0.3360000000000003,-0.1940000000000004,0.0989999999999997,0.2290000000000001,-0.0139999999999999,0.68395,0.2241379310344827,2705.05,3588.49,1.326588955,0.034824606,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-1B_2NH2_Chnl_3-ntn_edge,2NH2,-0.9668290100000014,-1.043752091,-0.254,-0.2109999999999998,0.0729999999999999,-0.569,-0.064,0.6629,0.2608695652173913,2708.77,3771.19,1.392212797,0.030638721,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.3582713599999998,-0.462262962,-0.5710000000000002,-0.3799999999999999,0.121,0.3269999999999999,-0.035,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2OH_Chnl_2-ntn_edge_1-1B_2OH_Chnl_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.4664631499999991,-0.505100326,-0.1310000000000002,-0.0759999999999996,0.02,0.2030000000000003,-0.031,0.612925,0.2337662337662337,2504.32,3026.4,1.208475279,0.033313565,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-1B_4CN_Chnl_2-ntn_edge,4CN,-0.1149629800000013,-0.1367020970000005,-0.3239999999999998,-0.1020000000000003,0.1360000000000001,0.3230000000000004,0.0089999999999999,0.6468,0.2391304347826087,2517.72,3265.67,1.297070696,0.037703584,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_jph_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2F_Chnl_1-ntn_edge,2F,-0.7399729999999991,-0.7399729930000001,0.0670000000000001,0.0030000000000001,0.0210000000000001,0.395,-0.001,0.889225,0.3384615384615385,1179.65,5949.67,5.043601939,0.012804218,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NH2_Chnl,2NH2,-0.6199056699999979,-0.659724665,-0.8029999999999999,-0.2139999999999999,0.215,0.3900000000000001,-0.025,0.92755,0.3484848484848485,844.947,6602.35,7.813904061,0.007184091,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-2B_4F_Chnl,4F,-2.025468840000002,-2.025468835,0.213,0.0370000000000003,0.004,0.7979999999999996,-0.0019999999999999,0.926075,0.3603603603603603,808.58,6751.07,8.349266517,0.008334226,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_stu_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.168633119999999,-1.194029945,-0.512,-0.0809999999999999,0.1640000000000001,1.3040000000000005,-0.012,0.910075,0.3392857142857143,1019.88,6214.52,6.0933625,0.010421931,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_stu_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.5492881099999991,-0.5746849350000001,-0.403,-0.0799999999999996,0.2340000000000002,0.4990000000000001,-0.014,0.910075,0.3392857142857143,1019.88,6214.52,6.0933625,0.010421931,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_nba_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4Br_Chnl,4Br,-1.389612800000002,-1.389612799,0.6640000000000006,0.411,-0.1029999999999999,2.226,-0.011,0.893825,0.3384615384615385,1199.37,6120.04,5.10269167,0.012630838,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-2.088868820000002,-2.123605665,-0.3109999999999999,-0.0150000000000001,0.504,0.0749999999999992,-0.025,0.862975,0.3376623376623376,1515.42,6022.04,3.973836262,0.016522276,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4CN_Chnl,4CN,-0.2226104299999995,-0.2636169469999999,0.0540000000000002,0.1100000000000003,0.125,0.9050000000000002,-0.0249999999999999,0.913625,0.3389830508474576,1014.62,6290.39,6.199704894,0.007222324,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-2B_4CN_Chnl_2-ntn_edge,4CN,-0.0448971599999978,-0.100534681,-0.0540000000000002,-0.0669999999999997,0.0049999999999998,0.3839999999999999,-0.0229999999999999,0.710025,0.25,2654.82,4005.62,1.508812218,0.032615017,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lil_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4Br_Chnl,4Br,-0.8426881099999974,-0.842688101,0.5449999999999999,0.3860000000000001,-0.1060000000000001,2.873,0.0019999999999999,0.865975,0.3170731707317073,1506.42,5623.68,3.733140206,0.015864633,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_3-2B_2SH_Chnl_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.1528832899999983,-1.179345839,-1.105,-0.0689999999999999,0.213,1.5000000000000004,0.001,0.76515,0.3354430379746835,2042.04,5133.18,2.513750214,0.024950227,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_2CH3_Chnl,2CH3,-0.6470975999999986,-0.7005388960000001,-1.1510000000000002,-0.2360000000000002,0.411,0.355,-0.0319999999999999,0.9338,0.3484848484848485,758.192,6596.59,8.70041849,0.006516117,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge,2F,-0.5389025899999993,-0.538902589,0.028,0.0100000000000002,0.0090000000000001,0.4089999999999998,0.001,0.787675,0.2903225806451613,2101.16,4872.87,2.319136354,0.023620203,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2SH_Chnl,2SH,-0.4380330000000008,-0.470735705,-0.4679999999999999,-0.0979999999999998,0.151,1.378,-0.007,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl_2-ntn_edge,4CN,0.0869507199999972,0.0254480890000001,0.4359999999999999,0.1430000000000002,0.145,0.0590000000000001,-0.0579999999999999,0.7684,0.2840909090909091,2074.53,4431.44,2.136122255,0.025195283,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_2F_Chnl_1-ntn_edge,2F,-1.0951812900000029,-1.095181288,0.0569999999999994,-0.0079999999999995,-0.006,0.4369999999999998,-0.002,0.9207,0.3426966292134831,860.806,6282.47,7.298364437,0.008798834,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2F_Chnl_2-ntn_edge_4-1B_2F_Chnl,2F,-0.6802063099999991,-0.6802063109999998,0.0019999999999997,-0.004,0.03,0.4569999999999998,0.002,0.785225,0.2803738317757009,1970.33,4588.22,2.328657389,0.019482481,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-1B_4F_Chnl_1-ntn_edge,4F,-1.6388140100000008,-1.638814015,0.0869999999999997,-0.0349999999999997,-0.0629999999999999,0.7719999999999998,-0.001,0.853375,0.3097345132743362,1442.18,5226.15,3.623792371,0.015984874,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_4-2B_2NO2_Chnl,2NO2,-0.3358388400000009,-0.377287757,-0.4910000000000001,-0.0860000000000003,0.25,2.3089999999999997,0.0339999999999999,0.908625,0.3457446808510638,1027.68,6541.9,6.365696535,0.010189991,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_geo_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2CN_Chnl_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.5957391299999983,-0.616621906,-0.472,-0.0350000000000001,0.256,0.4109999999999996,-0.0249999999999999,0.8131,0.3435114503816794,1554.18,5010.32,3.223768198,0.020007281,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-2B_2NO2_Chnl,2NO2,-0.4222864699999995,-0.4714943049999999,0.411,-0.1069999999999997,0.1680000000000001,1.6800000000000002,0.004,0.8958,0.3310810810810811,1122.64,6033.51,5.374408143,0.011508063,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864075,0.3170731707317073,1465.73,5584.79,3.810235053,0.015543626,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_lil_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-1B_2CN_Chnl_1-ntn_edge,2CN,-0.0517792599999999,-0.0840136929999999,-0.3399999999999994,-0.088,0.238,0.798,-0.0089999999999999,0.84585,0.3055555555555556,1678.78,5254.51,3.129959029,0.018282992,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.92231151,-0.9389781760000002,-0.1209999999999995,0.02,0.1600000000000001,0.4130000000000002,-0.0159999999999999,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_3-1B_2CF3_Chnl_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.6397562500000014,-1.72163595,-0.7809999999999997,-0.2469999999999999,0.4819999999999997,1.2000000000000002,-0.033,0.714475,0.3009708737864077,2356.19,4375.81,1.857161959,0.030376386,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2CN_Chnl,2CN,-0.1136853900000005,-0.146388092,-0.379,-0.092,0.2060000000000001,0.6799999999999997,-0.011,0.8137,0.3009708737864077,1820.17,5102.44,2.803271979,0.020142016,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92525,0.3484848484848485,852.089,6612.19,7.759998758,0.007128788,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_4Br_Chnl,4Br,-0.6929703600000003,-0.6929703560000001,1.3210000000000006,0.5749999999999997,-0.016,2.0460000000000003,0.0139999999999999,0.925325,0.3265306122448979,845.673,5872.12,6.94372114,0.007258463,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_2CF3_Chnl_1-ntn_edge,2CF3,-2.3645224099999993,-2.411397417,-0.7349999999999999,-0.0779999999999998,0.536,0.4639999999999999,-0.0289999999999999,0.83175,0.3384615384615385,1442.06,4893.27,3.393258274,0.019030914,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_4-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908625,0.3457446808510638,1027.68,6541.9,6.365696535,0.010189991,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2F_Chnl,2F,-0.9544443300000012,-0.954444331,-0.0120000000000004,-0.032,-0.0049999999999998,0.605,0.0,0.92805,0.3484848484848485,827.712,6615.75,7.992838417,0.008190352,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-1B_4Br_Chnl_2-ntn_edge_1-1B_4Br_Chnl,4Br,-0.8110112400000027,-0.8110112469999999,0.4850000000000003,0.351,-0.04,1.9109999999999996,-0.017,0.805075,0.2745098039215686,1926.72,4632.24,2.404204473,0.018388424,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_jph_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.427602850000003,-1.427602849,-0.2269999999999998,0.0339999999999998,0.131,1.0029999999999997,0.001,0.81945,0.3384615384615385,2069.54,6156.5,2.974818164,0.021708594,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_3-2B_4CN_Chnl,4CN,-0.085964839999999,-0.135172669,0.2709999999999999,0.149,0.143,0.5230000000000001,-0.034,0.89165,0.3310810810810811,1156.52,5879.08,5.083444745,0.012167509,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NO2_Chnl,2NO2,-0.4114923799999985,-0.451311382,-0.0890000000000004,-0.0390000000000001,0.236,1.8580000000000003,0.023,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_4CN_Chnl_2-ntn_edge_1-1B_4CN_Chnl,4CN,0.6443332800000015,0.567410204,0.1200000000000001,-0.008,0.064,1.086,-0.017,0.790375,0.2608695652173913,2096.39,4413.5,2.105285319,0.023689566,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hey_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-2.379030759999999,-2.379030768,0.7149999999999999,0.3759999999999999,-0.197,1.8129999999999995,-0.006,0.86755,0.3389830508474576,1483.27,6248.25,4.212477358,0.01516812,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_4H_Chnl_3-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287,0.2337662337662337,2395.74,2916.94,1.217550751,0.032969339,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92435,0.3484848484848485,792.061,6629.72,8.370232107,0.007821076,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-2B_2NH2_Chnl_1-ntn_edge_2-2B_2NH2_Chnl,2NH2,0.0766602899999995,0.0151505049999998,-0.7679999999999998,-0.2199999999999997,0.2570000000000001,0.8619999999999997,0.001,0.7932,0.3193277310924369,1809.21,4788.42,2.646685952,0.022306033,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4CN_Chnl_1-ntn_edge,4CN,-0.1459157100000006,-0.184377247,0.0659999999999998,0.104,0.1219999999999998,0.2630000000000008,-0.03,0.815875,0.3111111111111111,1819.03,5106.6,2.807324872,0.02126513,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87265,0.3170731707317073,1317.32,5556.68,4.218163412,0.014040426,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4CN_Chnl_1-ntn_edge,4CN,0.4526331900000002,0.3771183269999999,0.9899999999999998,0.2469999999999999,0.133,0.0469999999999997,-0.03,0.828075,0.2784810126582278,1857.94,4868.72,2.620490136,0.019966621,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge_4-1B_2F_Chnl,2F,-0.8591956500000002,-0.859195655,0.0250000000000003,-0.0290000000000003,0.0129999999999999,0.4050000000000002,-0.003,0.79985,0.2803738317757009,1884.81,4671.15,2.478308604,0.018455003,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_4-1B_4CN_Chnl_3-ntn_edge,4CN,0.4626500299999989,0.3857269479999994,0.3200000000000003,0.1190000000000002,0.3070000000000004,0.359,-0.0799999999999999,0.62855,0.2608695652173913,2321.4,3180.49,1.370075094,0.031206104,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_3-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl,2F,-0.6294333399999985,-0.629433345,0.0590000000000001,0.0060000000000002,0.024,0.3860000000000001,0.0,0.714475,0.3009708737864077,2356.19,4375.81,1.857161959,0.030376386,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.0657668400000002,-1.065766848,2.5340000000000003,0.4040000000000003,-0.2270000000000001,1.871,-0.0109999999999999,0.9091,0.3392857142857143,1063.64,6324.05,5.945692049,0.010680794,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2SH_Chnl_1-ntn_edge,2SH,-1.2719463399999995,-1.29951525,-0.5749999999999997,-0.1080000000000001,0.0629999999999999,0.7079999999999993,-0.016,0.908875,0.3076923076923077,961.954,5274.92,5.483538418,0.008176875,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_2Br_Chnl_1-ntn_edge_2-1B_2Br_Chnl,2Br,-0.8647290400000003,-0.864729037,-0.2649999999999997,0.0299999999999998,0.1899999999999999,1.2550000000000003,0.0129999999999999,0.856,0.3149606299212598,1433.65,5403.45,3.76903362,0.015757864,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2CN_Chnl_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.6224705900000025,-0.648933129,-0.3899999999999997,-0.0639999999999996,0.221,0.4290000000000002,-0.015,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_tbo_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_2NH2_Chnl,2NH2,-0.302427680000001,-0.371177679,-0.7130000000000001,-0.3109999999999999,0.1260000000000001,0.625,-0.02,0.865175,0.303030303030303,1377.71,5296.07,3.844113509,0.014611211,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
